t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.090000000000000000e+02,5.000000000000000000e+01,1.720709468146126255e+02,-1.220709468146126255e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.715168417096857354e+02,-1.215168417096857354e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.478999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.713889713008564399e+02,-1.213889713008564399e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.701528906821733074e+02,-1.201528906821733074e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.701528906821733074e+02,-1.201528906821733074e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.536999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,1.689168100634902032e+02,-1.189168100634902032e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,1.687889396546609078e+02,-1.187889396546609078e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.553000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,1.682348345497339608e+02,-1.182348345497339608e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.571999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,1.674249886271484797e+02,-1.174249886271484797e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.571999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,1.674249886271484797e+02,-1.174249886271484797e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.600999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,1.661889080084653756e+02,-1.161889080084653756e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.607999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,1.658905437211970195e+02,-1.158905437211970195e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.629999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,1.649528273897822430e+02,-1.149528273897822430e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.636999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,1.646544631025139154e+02,-1.146544631025139154e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.650000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,1.641003579975869684e+02,-1.141003579975869684e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,1.632905120750014873e+02,-1.132905120750014873e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.671999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,1.631626416661721919e+02,-1.131626416661721919e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000000e+01,1.619265610474890877e+02,-1.119265610474890877e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
