t,MV,MVP,MVI,MVD,SP,PV,DV,Man
2.500000000000000000e+01,5.000000000000000000e+01,9.696839336221049166e+01,-4.696839336221049166e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.225000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+01,9.696839336221049166e+01,-4.696839336221049166e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,9.722413417986906836e+01,-4.722413417986906836e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.235000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,9.654215866611285435e+01,-4.654215866611285435e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,9.722413417986906836e+01,-4.722413417986906836e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.228999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,9.679789948377144526e+01,-4.679789948377144526e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,9.722413417986906836e+01,-4.722413417986906836e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.235000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,9.654215866611285435e+01,-4.654215866611285435e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.232000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,9.667002907494214980e+01,-4.667002907494214980e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.228999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,9.679789948377144526e+01,-4.679789948377144526e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.232000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,9.667002907494214980e+01,-4.667002907494214980e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.245000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,9.611592397001521704e+01,-4.611592397001521704e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.242000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,9.624379437884451249e+01,-4.624379437884451249e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,9.598805356118595000e+01,-4.598805356118595000e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,9.598805356118595000e+01,-4.598805356118595000e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.245000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,9.611592397001521704e+01,-4.611592397001521704e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.245000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,9.611592397001521704e+01,-4.611592397001521704e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.232000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,9.667002907494214980e+01,-4.667002907494214980e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.238000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,9.641428825728355889e+01,-4.641428825728355889e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.242000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,9.624379437884451249e+01,-4.624379437884451249e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.235000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,9.654215866611285435e+01,-4.654215866611285435e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.242000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,9.624379437884451249e+01,-4.624379437884451249e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.228999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,9.679789948377144526e+01,-4.679789948377144526e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.242000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,9.624379437884451249e+01,-4.624379437884451249e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.228999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,9.679789948377144526e+01,-4.679789948377144526e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.232000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,9.667002907494214980e+01,-4.667002907494214980e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.235000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,9.654215866611285435e+01,-4.654215866611285435e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.235000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,9.654215866611285435e+01,-4.654215866611285435e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.235000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,9.654215866611285435e+01,-4.654215866611285435e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.225000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,9.696839336221049166e+01,-4.696839336221049166e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.225000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,9.696839336221049166e+01,-4.696839336221049166e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,9.735200458869836382e+01,-4.735200458869836382e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,9.722413417986906836e+01,-4.722413417986906836e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,9.735200458869836382e+01,-4.735200458869836382e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,9.735200458869836382e+01,-4.735200458869836382e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.043644553887536830e+01,9.722413417986906836e+01,-4.678768864099370006e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
