t,MV,MVP,MVI,MVD,SP,PV,DV,Man
3.000000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,9.956842500840602384e+01,-4.956842500840602384e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.167000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,9.944055459957672838e+01,-4.944055459957672838e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,9.956842500840602384e+01,-4.956842500840602384e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.171000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,9.927006072113768198e+01,-4.927006072113768198e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.177000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,9.901431990347909107e+01,-4.901431990347909107e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.171000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,9.927006072113768198e+01,-4.927006072113768198e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,9.956842500840602384e+01,-4.956842500840602384e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,9.956842500840602384e+01,-4.956842500840602384e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.167000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,9.944055459957672838e+01,-4.944055459957672838e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.167000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,9.944055459957672838e+01,-4.944055459957672838e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,1.001225301133329424e+02,-5.012253011333294239e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,9.995203623489389599e+01,-4.995203623489389599e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.157999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,9.982416582606460054e+01,-4.982416582606460054e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.160999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,9.969629541723531929e+01,-4.969629541723531929e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.167000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,9.944055459957672838e+01,-4.944055459957672838e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.179999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,9.888644949464982403e+01,-4.888644949464982403e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.179999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,9.888644949464982403e+01,-4.888644949464982403e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.177000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,9.901431990347909107e+01,-4.901431990347909107e+01,0.000000000000000000e+00,7.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000000e+01,9.871595561621074921e+01,-4.871595561621074921e+01,-0.000000000000000000e+00,7.500000000000000000e+01,5.177000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
