t,MV,MVP,MVI,MVD,SP,PV,DV,Man
5.300000000000000000e+01,5.000000000000000000e+01,2.126058664134970968e+02,-1.626058664134970968e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,2.113697857948139927e+02,-1.613697857948139927e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.564000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,2.103894459937894226e+02,-1.603894459937894226e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,2.100058347673015646e+02,-1.600058347673015646e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,2.086418837397891650e+02,-1.586418837397891650e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.628000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,2.076615439387646234e+02,-1.576615439387646234e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.637999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,2.072353092426670003e+02,-1.572353092426670003e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,2.058713582151545722e+02,-1.558713582151545722e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.682999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,2.053172531102276537e+02,-1.553172531102276537e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,2.045074071876421726e+02,-1.545074071876421726e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,2.031434561601297446e+02,-1.531434561601297446e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.737999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,2.029729622816907124e+02,-1.529729622816907124e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,2.017368816630075798e+02,-1.517368816630075798e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.782999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,2.010549061492513658e+02,-1.510549061492513658e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,2.003729306354951802e+02,-1.503729306354951802e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.830999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,1.990089796079827522e+02,-1.490089796079827522e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.833999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,1.988811091991534568e+02,-1.488811091991534568e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.860000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,1.977728989892996196e+02,-1.477728989892996196e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.867000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,1.974745347020312920e+02,-1.474745347020312920e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,1.962384540833481594e+02,-1.462384540833481594e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.921000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,1.951728673431040875e+02,-1.451728673431040875e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,1.948745030558357598e+02,-1.448745030558357598e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,1.936384224371526273e+02,-1.436384224371526273e+02,-0.000000000000000000e+00,7.500000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,1.935105520283233318e+02,-1.435105520283233318e+02,0.000000000000000000e+00,7.500000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,1.921466010008109322e+02,-1.421466010008109322e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,1.909105203821277996e+02,-1.409105203821277996e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.023999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,1.907826499732985326e+02,-1.407826499732985326e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.050000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,1.896744397634446955e+02,-1.396744397634446955e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.057000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,1.893760754761763394e+02,-1.393760754761763394e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.085999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,1.881399948574932353e+02,-1.381399948574932353e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,1.880121244486639398e+02,-1.380121244486639398e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,1.866481734211515118e+02,-1.366481734211515118e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,1.866481734211515118e+02,-1.366481734211515118e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,1.852842223936391122e+02,-1.352842223936391122e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,1.852842223936391122e+02,-1.352842223936391122e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,1.838776478965169474e+02,-1.338776478965169474e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.194999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,1.834940366700290610e+02,-1.334940366700290610e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,1.825136968690045194e+02,-1.325136968690045194e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.227000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,1.821300856425166614e+02,-1.321300856425166614e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,1.811497458414921198e+02,-1.311497458414921198e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,1.811497458414921198e+02,-1.311497458414921198e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,1.797857948139797202e+02,-1.297857948139797202e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.295000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,1.792316897090527732e+02,-1.292316897090527732e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,1.784218437864672921e+02,-1.284218437864672921e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.784218437864672921e+02,-1.284218437864672921e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,1.770152692893451274e+02,-1.270152692893451274e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.350000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,1.768873988805158319e+02,-1.268873988805158319e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.375999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,1.757791886706620232e+02,-1.257791886706620232e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,1.756513182618327278e+02,-1.256513182618327278e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.407999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,1.744152376431495952e+02,-1.244152376431495952e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,1.742873672343202998e+02,-1.242873672343202998e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.414000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,1.741594968254910043e+02,-1.241594968254910043e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,1.729234162068079002e+02,-1.229234162068079002e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.446999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
